date,bay_of_bengal_wave_height_m,swell_height_m,windspeed_10m_max_kmh,precipitation_sum_mm,monsoon_active_flag,cyclone_disruption_index,unit_wave
2025-12-31,0.66,0.6,11.1,0.0,0,0.0,meters
2026-01-01,0.66,0.58,11.4,0.0,0,0.0,meters
2026-01-02,0.64,0.58,11.0,0.0,0,0.0,meters
2026-01-03,0.66,0.64,9.4,1.5,0,0.0,meters
2026-01-04,0.76,0.72,15.0,0.0,0,0.0,meters
2026-01-05,0.88,0.72,15.4,0.0,0,0.0,meters
2026-01-06,1.0,0.68,16.6,0.0,0,0.0,meters
2026-01-07,0.84,0.58,15.4,0.0,0,0.0,meters
2026-01-08,0.98,0.74,15.8,0.0,0,0.0,meters
2026-01-09,0.68,0.52,13.3,0.0,0,0.0,meters
2026-01-10,0.66,0.52,12.6,0.0,0,0.0,meters
2026-01-11,0.8,0.66,14.6,0.0,0,0.0,meters
2026-01-12,1.1,0.76,17.3,0.0,0,0.0,meters
2026-01-13,0.8,0.72,12.1,0.0,0,0.0,meters
2026-01-14,0.6,0.52,10.7,0.0,0,0.0,meters
2026-01-15,0.56,0.48,12.3,0.0,0,0.0,meters
2026-01-16,0.6,0.58,11.7,0.0,0,0.0,meters
2026-01-17,0.58,0.56,10.2,0.0,0,0.0,meters
2026-01-18,0.52,0.46,12.2,0.0,0,0.0,meters
2026-01-19,0.62,0.58,9.5,0.0,0,0.0,meters
2026-01-20,0.7,0.7,10.7,0.0,0,0.0,meters
2026-01-21,0.68,0.68,15.3,0.0,0,0.0,meters
2026-01-22,0.78,0.66,14.1,0.0,0,0.0,meters
2026-01-23,0.78,0.72,12.7,0.0,0,0.0,meters
2026-01-24,0.82,0.82,10.5,0.0,0,0.0,meters
2026-01-25,0.82,0.82,10.1,0.0,0,0.0,meters
2026-01-26,0.78,0.74,12.5,0.0,0,0.0,meters
2026-01-27,0.76,0.74,10.3,0.0,0,0.0,meters
2026-01-28,0.66,0.6,9.9,0.0,0,0.0,meters
2026-01-29,0.72,0.7,11.2,0.0,0,0.0,meters
2026-01-30,0.94,0.88,12.7,0.0,0,0.0,meters
2026-01-31,0.94,0.9,14.4,0.0,0,0.0,meters
2026-02-01,0.96,0.9,15.0,0.0,0,0.0,meters
2026-02-02,0.92,0.88,14.1,0.0,0,0.0,meters
2026-02-03,0.78,0.68,13.3,0.0,0,0.0,meters
2026-02-04,0.7,0.64,14.5,0.0,0,0.0,meters
2026-02-05,0.56,0.52,14.8,0.0,0,0.0,meters
2026-02-06,0.52,0.48,14.1,0.0,0,0.0,meters
2026-02-07,0.62,0.56,14.0,0.0,0,0.0,meters
2026-02-08,0.62,0.58,13.7,0.0,0,0.0,meters
2026-02-09,0.58,0.52,11.7,0.0,0,0.0,meters
2026-02-10,0.58,0.56,11.8,0.0,0,0.0,meters
2026-02-11,0.62,0.58,11.7,0.0,0,0.0,meters
2026-02-12,0.64,0.62,13.5,0.0,0,0.0,meters
2026-02-13,0.68,0.66,12.5,0.0,0,0.0,meters
2026-02-14,0.68,0.66,15.5,0.0,0,0.0,meters
2026-02-15,0.72,0.66,13.7,0.3,0,0.0,meters
2026-02-16,0.66,0.62,15.5,0.0,0,0.0,meters
2026-02-17,0.78,0.76,13.6,0.0,0,0.0,meters
2026-02-18,0.8,0.78,15.5,0.0,0,0.0,meters
2026-02-19,0.8,0.78,14.1,0.0,0,0.0,meters
2026-02-20,0.66,0.64,14.4,0.0,0,0.0,meters
2026-02-21,0.66,0.64,14.8,0.0,0,0.0,meters
2026-02-22,0.9,0.86,16.2,0.0,0,0.0,meters
2026-02-23,0.92,0.86,13.1,0.2,0,0.0,meters
2026-02-24,0.82,0.78,7.9,0.5,0,0.0,meters
2026-02-25,0.74,0.7,16.9,1.8,0,0.0,meters
2026-02-26,0.72,0.66,15.3,4.2,0,0.0,meters
2026-02-27,0.84,0.76,15.8,0.0,0,0.0,meters
2026-02-28,0.96,0.72,17.3,0.0,0,0.0,meters
2026-03-01,0.98,0.72,21.2,0.0,0,0.0,meters
2026-03-02,1.0,0.66,16.5,0.1,0,0.0,meters
2026-03-03,0.8,0.58,16.4,0.0,0,0.0,meters
2026-03-04,0.78,0.66,15.6,0.0,0,0.0,meters
2026-03-05,0.98,0.88,14.2,0.0,0,0.0,meters
2026-03-06,1.1,1.04,14.4,0.0,0,0.0,meters
2026-03-07,1.1,1.04,16.8,2.4,0,0.0,meters
2026-03-08,1.04,0.88,17.7,1.9,0,0.0,meters
2026-03-09,0.94,0.72,20.2,1.9,0,0.0,meters
2026-03-10,0.72,0.58,19.0,0.0,0,0.0,meters
2026-03-11,0.9,0.58,23.0,0.5,0,0.0,meters
2026-03-12,1.02,0.66,18.5,0.0,0,0.0,meters
2026-03-13,1.2,0.72,21.7,0.0,0,0.0,meters
2026-03-14,1.42,0.86,24.3,0.0,0,0.0,meters
2026-03-15,1.56,0.86,27.2,0.0,0,0.0,meters
2026-03-16,1.34,0.94,22.6,13.3,1,0.0,meters
2026-03-17,1.38,1.04,23.2,0.0,0,0.0,meters
2026-03-18,1.4,1.1,18.9,0.0,0,0.0,meters
2026-03-19,1.24,1.04,17.7,1.0,0,0.0,meters
2026-03-20,1.2,0.86,20.9,1.5,0,0.0,meters
2026-03-21,1.18,0.84,17.5,3.0,0,0.0,meters
2026-03-22,0.9,0.8,12.7,2.8,0,0.0,meters
2026-03-23,0.68,0.6,15.0,0.0,0,0.0,meters
2026-03-24,0.86,0.58,16.6,1.5,0,0.0,meters
2026-03-25,1.04,0.76,21.3,0.0,0,0.0,meters
2026-03-26,0.94,0.76,13.3,0.0,0,0.0,meters
2026-03-27,0.88,0.64,16.5,0.0,0,0.0,meters
2026-03-28,0.98,0.64,17.7,0.5,0,0.0,meters
2026-03-29,1.28,0.96,22.1,0.0,0,0.0,meters
2026-03-30,1.34,0.88,23.5,0.0,0,0.0,meters
2026-03-31,1.16,0.84,21.6,0.1,0,0.0,meters
2026-04-01,0.88,0.64,16.9,1.3,0,0.0,meters
2026-04-02,1.1,0.68,21.2,0.0,0,0.0,meters
2026-04-03,1.1,0.7,18.8,2.1,0,0.0,meters
2026-04-04,1.04,0.66,14.7,0.0,0,0.0,meters
2026-04-05,1.14,0.76,16.9,3.5,0,0.0,meters
2026-04-06,0.92,0.72,14.8,11.7,1,0.0,meters
2026-04-07,0.88,0.72,18.5,13.4,1,0.0,meters
2026-04-08,1.1,0.7,18.3,2.3,0,0.0,meters
2026-04-09,1.1,0.9,18.3,19.8,1,0.0,meters
2026-04-10,0.92,0.62,13.6,7.3,0,0.0,meters
2026-04-11,1.16,0.72,15.3,0.2,0,0.0,meters
2026-04-12,1.0,0.62,22.0,0.0,0,0.0,meters
2026-04-13,1.36,0.76,22.1,0.0,0,0.0,meters
2026-04-14,1.36,0.94,24.5,0.0,0,0.0,meters
2026-04-15,1.3,0.9,22.1,0.0,0,0.0,meters
2026-04-16,1.38,0.82,26.9,0.0,0,0.0,meters
2026-04-17,1.38,1.06,20.0,0.0,0,0.0,meters
2026-04-18,1.16,0.72,21.0,0.0,0,0.0,meters
2026-04-19,1.28,0.84,22.6,0.0,0,0.0,meters
2026-04-20,1.4,1.04,24.0,0.0,0,0.0,meters
2026-04-21,1.52,1.02,22.4,0.6,0,0.0,meters
2026-04-22,1.4,1.06,19.2,0.0,0,0.0,meters
2026-04-23,1.26,0.98,17.9,0.0,0,0.0,meters
2026-04-24,1.18,0.9,19.6,0.0,0,0.0,meters
2026-04-25,1.34,0.9,21.3,0.0,0,0.0,meters
2026-04-26,1.88,1.02,28.8,0.1,0,0.0,meters
2026-04-27,1.96,1.58,30.8,0.0,0,0.0,meters
2026-04-28,2.14,1.1,27.4,0.0,0,0.0,meters
2026-04-29,1.96,1.32,29.4,0.0,0,0.0,meters
2026-04-30,1.5,1.18,24.3,0.9,0,0.0,meters
2026-05-01,1.72,1.06,27.0,4.1,0,0.0,meters
2026-05-02,1.78,1.12,31.2,1.7,0,0.0,meters
2026-05-03,1.68,1.3,24.6,0.5,0,0.0,meters
2026-05-04,1.36,0.98,19.1,2.5,0,0.0,meters
2026-05-05,1.02,0.76,14.2,6.6,0,0.0,meters
2026-05-06,0.82,0.7,18.6,0.4,0,0.0,meters
2026-05-07,0.98,0.7,23.1,4.3,0,0.0,meters
2026-05-08,0.92,0.82,19.0,3.1,0,0.0,meters
2026-05-09,0.86,0.82,13.4,1.1,0,0.0,meters
2026-05-10,0.82,0.8,15.2,1.9,0,0.0,meters
2026-05-11,0.8,0.68,14.9,4.9,0,0.0,meters
2026-05-12,0.8,0.66,15.9,0.1,0,0.0,meters
2026-05-13,1.0,0.68,18.6,0.0,0,0.0,meters
2026-05-14,1.16,0.94,21.0,0.0,0,0.0,meters
2026-05-15,1.24,0.86,20.0,0.0,0,0.0,meters
2026-05-16,1.28,1.04,21.6,0.0,0,0.0,meters
2026-05-17,1.6,0.98,24.1,0.0,0,0.0,meters
2026-05-18,1.72,1.2,25.9,0.7,0,0.0,meters
2026-05-19,1.66,1.24,23.2,0.3,0,0.0,meters
2026-05-20,1.56,1.16,22.6,0.0,0,0.0,meters
2026-05-21,1.4,0.96,18.3,0.0,0,0.0,meters
2026-05-22,1.32,1.14,22.4,0.5,0,0.0,meters
2026-05-23,1.4,1.32,22.3,0.0,0,0.0,meters
2026-05-24,1.54,1.4,23.8,0.0,0,0.0,meters
2026-05-25,1.5,1.24,24.0,0.0,0,0.0,meters
2026-05-26,1.52,1.22,22.4,0.1,0,0.0,meters
2026-05-27,1.58,1.3,23.5,3.3,0,0.0,meters
2026-05-28,1.58,1.28,22.8,0.8,0,0.0,meters
2026-05-29,1.54,1.28,17.2,5.6,0,0.0,meters
2026-05-30,1.34,1.24,14.7,0.9,0,0.0,meters
2026-05-31,1.34,1.24,12.4,4.6,0,0.0,meters
2026-06-01,1.24,1.18,13.3,2.1,1,0.0,meters
2026-06-02,1.1,0.98,13.9,1.7,1,0.0,meters
2026-06-03,1.22,0.92,14.9,4.0,1,0.0,meters
2026-06-04,1.36,1.1,20.1,5.4,1,0.0,meters
2026-06-05,1.4,1.34,14.7,1.9,1,0.0,meters
2026-06-06,1.54,1.44,14.2,1.2,1,0.0,meters
2026-06-07,1.74,1.44,23.3,16.3,1,0.0,meters
2026-06-08,1.94,1.7,22.4,0.6,1,0.0,meters
2026-06-09,1.88,1.56,15.9,0.0,1,0.0,meters
2026-06-10,1.66,1.46,17.6,2.6,1,0.0,meters
2026-06-11,1.68,1.38,16.1,24.3,1,0.0,meters
2026-06-12,1.6,1.38,15.3,10.0,1,0.0,meters
2026-06-13,1.84,1.48,19.1,1.8,1,0.0,meters
2026-06-14,1.96,1.48,25.0,6.0,1,0.0,meters
2026-06-15,1.82,1.36,18.5,4.7,1,0.0,meters
2026-06-16,1.78,1.08,17.1,2.1,1,0.0,meters
2026-06-17,1.54,1.3,18.8,2.4,1,0.0,meters
2026-06-18,1.7,1.32,22.1,3.6,1,0.0,meters
2026-06-19,1.82,1.32,21.9,12.5,1,0.0,meters
2026-06-20,1.38,1.18,18.1,5.0,1,0.0,meters
2026-06-21,1.64,1.4,18.0,11.5,1,0.0,meters
2026-06-22,1.8,1.44,22.9,1.7,1,0.0,meters
2026-06-23,1.82,1.58,18.4,9.9,1,0.0,meters
2026-06-24,1.56,1.26,15.3,4.1,1,0.0,meters
2026-06-25,1.4,1.06,13.1,4.0,1,0.0,meters
2026-06-26,1.38,1.06,15.5,9.1,1,0.0,meters
2026-06-27,1.28,0.94,16.0,13.0,1,0.0,meters
2026-06-28,1.52,1.12,19.9,15.3,1,0.0,meters
2026-06-29,1.8,1.4,16.7,11.2,1,0.0,meters
2026-06-30,1.84,1.48,14.7,29.4,1,0.0,meters
2026-07-01,1.58,1.2,12.6,21.9,1,0.0,meters
2026-07-02,1.82,1.36,11.1,23.2,1,0.0,meters
2026-07-03,1.74,1.44,9.4,16.0,1,0.0,meters
2026-07-04,3.04,2.76,15.3,20.1,1,0.0,meters
2026-07-05,3.32,2.64,28.7,37.2,1,0.0,meters
2026-07-06,2.9,2.44,30.7,6.3,1,0.0,meters
2026-07-07,2.72,1.82,33.7,9.1,1,0.0,meters
2026-07-08,2.4,1.88,29.4,2.5,1,0.0,meters
2026-07-09,2.16,1.74,31.2,0.7,1,0.0,meters
2026-07-10,2.14,1.7,24.2,36.8,1,0.0,meters
2026-07-11,1.86,1.56,18.3,1.5,1,0.0,meters
2026-07-12,1.72,1.44,21.3,4.5,1,0.0,meters
2026-07-13,1.56,1.38,15.4,6.5,1,0.0,meters
2026-07-14,1.58,1.58,12.6,18.4,1,0.0,meters
2026-07-15,1.58,1.58,17.6,44.8,1,0.0,meters
2026-07-16,2.52,2.1,22.2,31.3,1,0.0,meters
2026-07-17,2.16,1.98,22.9,10.3,1,0.0,meters
2026-07-18,2.26,2.0,19.2,7.4,1,0.0,meters
2026-07-19,1.68,1.54,15.6,7.5,1,0.0,meters
2026-07-20,1.48,1.26,16.3,15.8,1,0.0,meters
2026-07-21,1.8,1.44,19.3,71.8,1,0.0,meters
2026-07-22,2.1,1.56,18.4,23.5,1,0.0,meters
2026-07-23,2.06,1.52,21.6,24.8,1,0.0,meters
2026-07-24,1.86,1.38,18.5,22.1,1,0.0,meters
2026-07-25,1.46,1.36,18.3,49.3,1,0.0,meters
2026-07-26,1.7,1.46,19.5,69.8,1,0.0,meters
2026-07-27,2.02,1.96,21.5,42.7,1,0.0,meters
2026-07-28,2.4,1.88,29.5,26.0,1,0.0,meters
2026-07-29,2.62,2.12,25.0,5.1,1,0.0,meters
2026-07-30,2.6,2.06,29.2,3.3,1,0.0,meters
2026-07-31,2.26,1.72,24.7,4.0,1,0.0,meters
2026-08-01,1.94,1.58,22.3,8.4,1,0.0,meters
2026-08-02,1.66,1.38,14.5,21.8,1,0.0,meters
2026-08-03,1.3,1.02,17.1,44.5,1,0.0,meters
2026-08-04,1.16,0.9,13.6,12.3,1,0.0,meters
2026-08-05,1.14,1.04,14.2,14.8,1,0.0,meters
2026-08-06,1.22,1.16,14.8,34.9,1,0.0,meters
2026-08-07,1.44,1.36,11.3,42.7,1,0.0,meters
2026-08-08,1.76,1.66,16.9,9.0,1,0.0,meters
2026-08-09,1.76,1.68,12.1,14.8,1,0.0,meters
2026-08-10,1.78,1.66,13.7,13.5,1,0.0,meters
2026-08-11,1.78,1.62,17.4,37.3,1,0.0,meters
2026-08-12,1.9,1.46,17.9,32.9,1,0.0,meters
2026-08-13,2.08,1.58,20.3,17.9,1,0.0,meters
2026-08-14,1.98,1.7,19.0,26.6,1,0.0,meters
2026-08-15,1.72,1.54,17.5,57.8,1,0.0,meters
2026-08-16,1.96,1.62,20.1,58.4,1,0.0,meters
2026-08-17,1.96,1.54,22.5,28.1,1,0.0,meters
2026-08-18,1.8,1.46,22.3,13.6,1,0.0,meters
2026-08-19,1.6,1.32,17.5,7.7,1,0.0,meters
2026-08-20,1.64,1.18,12.8,2.1,1,0.0,meters
2026-08-21,1.64,1.3,14.2,16.3,1,0.0,meters
2026-08-22,1.76,1.56,15.7,80.3,1,0.0,meters
2026-08-23,2.04,1.84,14.1,67.6,1,0.0,meters
2026-08-24,2.52,2.02,23.5,7.6,1,0.0,meters
2026-08-25,2.18,2.08,20.1,3.8,1,0.0,meters
2026-08-26,2.1,1.84,15.3,45.3,1,0.0,meters
2026-08-27,1.82,1.68,17.4,18.4,1,0.0,meters
2026-08-28,1.66,1.52,16.8,17.9,1,0.0,meters
2026-08-29,1.7,1.36,17.6,28.0,1,0.0,meters
2026-08-30,1.88,1.78,17.5,58.0,1,0.0,meters
2026-08-31,1.86,1.72,21.3,37.6,1,0.0,meters
